Wind_Direction,Wind_Speed,Cloud_Base_Height,Temperature,Pressure,NotWeekend,InOperatingHours,NotHoliday
100,9,150,5.4,999.9,1,0,1
110,11,150,5.1,999.7,1,1,1
100,9,200,5.1,1000.4,1,1,1
110,9,200,5.1,1001.0,1,1,1
110,8,100,5.0,1001.7,1,1,1
120,11,250,5.5,1002.3,1,1,1
110,8,100,5.8,1003.3,1,1,1
110,9,100,6.4,1003.2,1,1,1
130,6,100,6.1,1004.1,1,1,1
100,4,60,5.7,1004.8,1,1,1
100,5,100,5.5,1005.4,1,1,1
80,4,100,5.2,1006.4,1,1,1
90,4,100,4.8,1007.0,1,1,1
100,5,60,4.2,1007.4,1,1,1
110,4,100,4.0,1008.2,1,1,1
120,5,100,4.0,1008.5,1,0,1
130,5,100,3.9,1009.0,1,0,1
160,7,100,4.9,1009.7,1,0,1
180,11,60,4.8,1009.9,1,0,1
170,10,100,4.9,1009.8,1,0,1
180,11,150,5.2,1009.7,1,1,1
180,12,150,5.1,1009.7,1,1,1
180,12,60,4.3,1010.0,1,1,1
150,10,100,4.1,1010.2,1,1,1
150,11,100,4.1,1010.0,1,1,1
160,10,100,5.2,1009.8,1,1,1
150,10,100,5.7,1009.2,1,1,1
160,12,100,5.9,1008.6,1,1,1
170,12,60,6.0,1007.7,1,1,1
160,12,60,6.0,1006.9,1,1,1
160,13,60,6.0,1006.3,1,1,1
160,14,100,5.9,1005.8,1,1,1
150,12,60,5.9,1005.1,1,1,1
150,14,60,6.0,1004.6,1,1,1
140,15,60,5.8,1003.9,1,0,1
150,15,30,5.7,1002.9,1,0,1
150,16,30,3.9,999.2,1,0,1
140,18,20,2.3,998.2,1,0,1
140,20,20,1.5,995.0,1,0,1
140,16,20,1.4,994.5,1,1,1
140,19,20,1.8,993.4,1,1,1
130,14,20,2.2,992.5,1,1,1
120,13,20,2.7,991.9,1,1,1
120,10,20,3.1,991.0,1,1,1
80,7,10,2.7,990.4,1,1,1
90,8,10,2.7,988.9,1,1,1
90,8,10,3.2,987.8,1,1,1
90,8,10,3.3,986.9,1,1,1
90,8,10,3.7,986.3,1,1,1
80,7,10,3.9,986.5,1,1,1
90,8,10,4.0,986.1,1,1,1
80,6,10,4.1,986.2,1,1,1
80,6,10,4.3,985.9,1,1,1
80,8,10,4.4,986.0,1,0,1
80,10,20,3.4,986.3,0,0,1
70,12,30,3.4,985.9,0,0,1
80,12,20,2.5,986.4,0,0,1
80,13,20,1.7,986.9,0,1,1
60,11,20,1.5,987.4,0,1,1
50,11,20,1.0,988.1,0,1,1
50,9,30,1.4,988.6,0,1,1
50,9,20,1.5,989.1,0,1,1
50,11,20,1.6,989.4,0,1,1
60,10,30,1.6,989.1,0,1,1
40,9,30,1.5,989.8,0,1,1
50,8,30,1.4,990.4,0,1,1
60,7,30,1.7,990.6,0,1,1
30,8,30,1.7,991.6,0,1,1
60,8,30,1.3,992.5,0,1,1
50,10,30,1.1,992.6,0,0,1
40,7,60,0.2,992.9,0,0,1
50,11,60,0.1,992.6,0,0,1
50,7,60,-0.6,991.6,0,1,1
60,6,60,-0.4,991.6,0,1,1
70,4,60,-0.3,991.5,0,1,1
40,6,60,-0.2,989.5,0,1,1
80,4,250,-2.5,987.6,0,0,1
90,5,60,-2.7,987.0,0,0,1
100,6,250,-1.9,985.4,1,0,1
30,2,60,-1.3,985.9,1,1,1
360,5,60,-0.6,986.4,1,1,1
20,6,100,-0.4,987.2,1,1,1
350,4,100,-0.4,987.9,1,1,1
60,6,60,0.1,988.2,1,1,1
320,1,100,0.9,989.0,1,1,1
280,6,100,1.4,989.5,1,1,1
290,5,60,2.3,989.6,1,1,1
320,1,100,2.8,989.6,1,1,1
250,4,30,3.6,989.8,1,1,1
250,7,150,3.5,990.2,1,1,1
250,5,150,3.5,990.3,1,1,1
160,2,150,2.3,990.1,1,1,1
90,5,60,0.9,990.1,1,1,1
90,7,250,0.7,990.0,1,0,1
100,7,150,1.5,989.5,1,0,1
150,8,30,5.7,987.4,1,0,1
90,7,60,3.9,987.3,1,1,1
80,5,30,4.1,987.7,1,1,1
100,9,100,4.5,987.8,1,1,1
90,7,30,4.1,988.8,1,1,1
50,6,30,3.8,989.4,1,1,1
30,6,60,3.6,989.7,1,1,1
30,4,60,3.6,989.8,1,1,1
20,7,60,3.4,989.7,1,1,1
20,5,60,3.8,989.7,1,1,1
40,8,30,3.7,990.1,1,1,1
30,9,30,3.6,990.6,1,1,1
40,10,30,3.3,991.5,1,1,1
50,10,30,3.0,992.4,1,1,1
20,8,30,2.7,993.0,1,1,1
20,10,30,2.5,994.3,1,0,1
10,10,60,2.4,995.4,1,0,1
360,6,30,1.9,997.5,1,0,1
10,6,30,1.4,997.9,1,0,1
10,5,30,1.5,998.5,1,1,1
350,5,30,1.8,998.9,1,1,1
20,4,60,1.8,999.3,1,1,1
330,7,30,1.9,1000.5,1,1,1
10,5,30,2.0,1000.2,1,1,1
40,5,30,2.3,999.9,1,1,1
70,3,30,2.8,999.3,1,1,1
50,1,30,3.1,999.3,1,1,1
300,3,30,3.3,999.1,1,1,1
20,3,30,3.6,998.5,1,1,1
70,5,30,3.3,997.7,1,1,1
70,4,30,3.3,997.7,1,1,1
80,6,60,3.1,997.8,1,1,1
60,6,60,2.8,997.6,1,1,1
60,7,100,2.6,997.6,1,0,1
50,7,20,3.7,999.0,1,0,1
60,9,30,3.6,999.5,1,0,1
60,12,30,3.7,1000.3,1,0,1
50,8,30,3.2,1003.8,1,0,1
50,9,20,2.9,1004.7,1,0,1
50,9,20,2.3,1006.8,1,1,1
60,7,20,2.4,1008.0,1,1,1
50,5,20,2.2,1009.2,1,1,1
80,6,30,2.6,1010.1,1,1,1
80,8,30,2.7,1010.7,1,1,1
80,9,30,4.1,1010.7,1,1,1
80,9,30,3.7,1010.8,1,1,1
100,7,30,4.4,1011.1,1,1,1
100,8,250,4.7,1011.7,1,1,1
100,4,250,4.0,1012.3,1,1,1
90,4,250,2.6,1012.6,1,1,1
90,5,250,1.7,1012.7,1,1,1
100,7,250,1.2,1012.8,1,1,1
90,5,250,0.6,1012.8,1,0,1
110,6,60,1.3,1012.1,1,0,1
110,7,60,1.9,1012.0,1,0,1
150,11,60,5.7,1009.7,1,0,1
170,11,60,5.9,1009.5,1,1,1
170,12,60,5.6,1008.6,1,1,1
160,14,60,5.4,1008.3,1,1,1
160,13,60,5.2,1007.9,1,1,1
160,15,60,5.3,1007.5,1,1,1
150,15,30,4.6,1007.2,1,1,1
150,14,60,4.4,1006.2,1,1,1
150,15,30,4.7,1004.8,1,1,1
150,14,20,5.6,1003.2,1,1,1
160,14,10,6.5,1001.2,1,1,1
180,18,20,7.1,999.8,1,1,1
180,19,20,7.6,998.0,1,1,1
180,17,20,7.7,996.0,1,1,1
180,20,10,8.3,994.3,1,1,1
180,21,10,8.5,992.6,1,0,1
180,23,10,8.9,990.7,1,0,1
290,13,20,9.8,990.6,1,0,1
320,18,30,9.0,992.9,0,0,1
320,9,250,6.3,1003.8,0,1,1
270,7,250,5.1,1004.3,0,1,1
260,5,250,4.5,1005.3,0,1,1
250,4,250,4.7,1006.2,0,1,1
240,4,60,7.1,1006.8,0,1,1
240,7,60,9.4,1007.0,0,1,1
230,13,60,9.7,1006.9,0,1,1
230,17,60,9.7,1006.4,0,1,1
220,18,30,9.9,1005.8,0,1,1
200,19,30,9.6,1004.5,0,1,1
190,16,100,9.4,1001.4,0,1,1
200,19,100,9.4,1000.3,0,1,1
210,25,20,10.2,994.5,0,0,1
280,25,60,9.0,989.5,0,1,1
260,22,250,7.2,992.5,0,1,1
260,18,250,7.7,993.7,0,1,1
260,19,250,8.2,994.5,0,1,1
250,23,100,8.8,994.9,0,1,1
260,22,250,9.2,995.1,0,1,1
250,19,250,7.5,996.9,0,1,1
250,17,250,8.0,997.6,0,0,1
270,9,250,4.6,1000.6,1,0,1
240,18,250,7.6,1003.7,1,1,1
240,15,250,7.9,1003.8,1,1,1
240,22,150,8.7,1003.6,1,1,1
220,20,60,9.1,1002.7,1,1,1
210,22,100,9.3,1002.8,1,1,1
210,24,150,9.8,1001.4,1,1,1
210,30,30,9.2,1000.1,1,1,1
210,29,30,9.4,998.7,1,1,1
220,33,10,9.5,997.2,1,1,1
230,34,20,9.9,996.6,1,1,1
230,35,10,10.0,996.3,1,1,1
240,35,20,10.5,997.0,1,1,1
260,29,20,10.2,997.7,1,1,1
260,18,10,10.4,998.2,1,0,1
250,11,10,10.0,999.2,1,0,1
230,21,0,10.9,998.5,1,1,1
230,19,0,10.9,998.6,1,1,1
230,25,5,11.1,998.9,1,1,1
230,29,0,11.2,999.2,1,1,1
230,24,5,11.0,999.4,1,1,1
220,23,10,11.0,999.7,1,1,1
220,27,5,11.1,999.3,1,1,1
230,27,5,11.0,998.9,1,1,1
220,28,10,11.2,998.7,1,1,1
230,27,10,11.1,998.5,1,1,1
230,28,20,11.1,998.0,1,1,1
230,30,20,11.1,997.6,1,1,1
230,33,20,11.1,997.2,1,1,1
220,31,10,11.2,997.0,1,0,1
220,28,5,11.0,995.3,1,0,1
250,18,30,9.2,999.1,1,0,1
250,14,200,9.0,999.7,1,1,1
250,16,200,9.4,1000.4,1,1,1
250,22,60,9.6,1001.4,1,1,1
260,19,250,9.3,1002.5,1,1,1
250,20,250,9.5,1003.9,1,1,1
270,20,100,10.4,1005.0,1,1,1
270,21,100,10.5,1006.1,1,1,1
260,23,100,10.8,1007.0,1,1,1
270,28,100,10.6,1008.0,1,1,1
270,23,150,9.7,1009.0,1,1,1
280,19,100,10.1,1009.7,1,1,1
280,14,100,9.0,1010.9,1,1,1
260,12,100,8.3,1012.0,1,1,1
250,14,250,8.4,1012.8,1,1,1
240,12,100,8.4,1013.2,1,0,1
240,18,250,8.7,1013.1,1,0,1
220,31,30,7.4,991.6,0,0,1
210,31,30,7.2,989.3,0,0,1
240,10,60,5.3,988.1,0,0,1
240,8,60,4.8,988.0,0,1,1
220,8,60,5.9,987.9,0,1,1
220,10,60,7.1,987.5,0,1,1
190,12,60,6.7,986.9,0,1,1
190,16,60,6.6,986.4,0,1,1
200,15,60,8.9,985.8,0,1,1
220,24,60,9.6,983.8,0,1,1
220,21,60,8.7,983.6,0,1,1
250,15,100,6.8,984.0,0,1,1
260,17,100,6.4,984.6,0,1,1
260,10,250,4.9,986.5,0,1,1
260,9,100,4.8,987.0,0,0,1
280,7,100,4.8,986.9,0,0,1
80,3,60,4.0,987.3,0,0,1
80,4,150,3.9,986.8,0,0,1
40,10,100,3.0,984.1,0,1,1
10,2,250,3.2,984.3,0,1,1
330,7,250,4.3,984.4,0,1,1
340,5,250,6.0,984.5,0,1,1
340,6,150,6.1,984.6,0,1,1
220,8,100,9.6,983.5,0,1,1
210,10,250,6.7,983.3,0,1,1
180,8,60,5.3,983.2,0,0,1
110,5,60,4.0,982.3,1,0,1
350,2,250,0.1,982.3,1,0,1
360,2,100,0.1,982.7,1,1,1
340,1,100,0.8,982.9,1,1,1
330,1,150,1.7,983.3,1,1,1
170,1,250,5.1,983.6,1,1,1
260,3,250,7.1,983.9,1,1,1
220,3,60,9.0,984.1,1,1,1
210,7,100,9.1,984.5,1,1,1
210,8,100,10.2,984.8,1,1,1
220,11,250,10.3,984.8,1,1,1
220,11,250,9.8,985.0,1,1,1
220,10,250,9.7,985.0,1,1,1
230,8,250,9.5,985.6,1,1,1
260,6,100,7.1,986.2,1,1,1
340,9,100,6.1,986.8,1,1,1
340,7,100,5.2,987.6,1,0,1
300,3,100,4.6,989.0,1,0,1
40,1,250,1.9,989.7,1,0,1
110,5,150,0.6,990.0,1,1,1
60,3,100,0.8,990.1,1,1,1
50,5,100,1.8,990.0,1,1,1
90,4,30,4.7,990.3,1,1,1
210,3,30,8.1,990.4,1,1,1
210,5,30,7.6,990.4,1,1,1
200,7,60,10.4,990.6,1,1,1
200,11,250,10.0,990.4,1,1,1
190,7,200,10.1,990.1,1,1,1
190,13,200,7.6,990.0,1,1,1
200,8,150,7.0,989.9,1,1,1
160,3,150,7.2,989.7,1,1,1
170,4,150,6.1,990.0,1,1,1
90,4,60,5.9,990.5,1,1,1
340,3,60,4.1,992.8,1,0,1
60,2,60,4.1,995.1,1,0,1
20,5,100,3.8,995.7,1,1,1
30,3,250,2.9,996.7,1,1,1
330,3,250,4.0,997.9,1,1,1
330,3,250,5.9,999.0,1,1,1
330,2,250,7.7,999.6,1,1,1
220,6,250,9.9,1000.7,1,1,1
210,9,100,10.4,1001.6,1,1,1
220,10,100,10.6,1002.3,1,1,1
240,8,200,8.9,1002.8,1,1,1
220,8,200,10.5,1002.6,1,1,1
230,10,250,9.1,1003.6,1,1,1
240,7,250,7.0,1004.6,1,1,1
220,7,200,6.5,1005.1,1,1,1
190,4,250,5.4,1005.5,1,1,1
170,4,250,5.3,1006.0,1,0,1
120,5,60,6.1,1006.5,1,0,1
110,10,60,5.1,1004.4,1,0,1
110,13,20,5.1,1003.7,1,1,1
100,17,60,5.0,1003.0,1,1,1
100,14,30,5.1,1002.9,1,1,1
100,17,20,5.4,1002.8,1,1,1
100,16,20,5.9,1002.4,1,1,1
100,13,20,6.4,1002.1,1,1,1
110,14,10,6.8,1001.5,1,1,1
120,15,10,7.5,1000.8,1,1,1
120,16,10,7.7,1000.0,1,1,1
120,16,20,7.8,999.3,1,1,1
120,17,20,7.8,998.7,1,1,1
120,21,20,7.7,998.7,1,1,1
110,17,20,7.7,998.9,1,1,1
110,17,20,7.6,998.2,1,0,1
110,14,20,7.8,998.0,1,0,1
120,15,10,8.5,997.0,1,0,1
110,14,150,8.2,995.9,1,0,1
100,11,30,7.9,995.6,1,0,1
100,13,30,7.7,994.6,1,1,1
90,12,100,7.6,994.5,1,1,1
90,14,20,7.6,994.1,1,1,1
90,13,30,7.5,993.4,1,1,1
100,14,100,7.4,993.9,1,1,1
100,13,100,7.4,993.9,1,1,1
100,14,100,7.5,993.5,1,1,1
100,16,30,7.4,992.9,1,1,1
100,15,30,7.9,993.0,1,1,1
90,14,30,7.2,993.5,1,1,1
90,15,30,7.1,993.1,1,1,1
100,14,30,6.8,994.1,1,1,1
90,13,60,6.7,994.1,1,1,1
90,14,30,6.6,994.7,1,1,1
80,11,30,6.8,995.1,1,0,1
80,10,20,6.9,995.6,1,0,1
90,6,20,6.8,997.1,0,0,1
80,6,30,6.2,997.2,0,0,1
80,8,250,5.2,997.8,0,0,1
80,11,10,5.6,998.4,0,1,1
80,12,10,5.9,998.7,0,1,1
90,14,10,6.0,999.2,0,1,1
80,14,10,6.3,999.4,0,1,1
90,12,10,6.2,999.8,0,1,1
80,15,10,5.8,1000.2,0,1,1
80,15,10,5.6,1000.4,0,1,1
90,15,10,5.3,1000.6,0,1,1
80,13,10,5.2,1000.4,0,1,1
80,17,10,3.9,1000.9,0,1,1
70,15,10,3.3,1001.6,0,0,1
80,15,20,3.1,1002.0,0,0,1
70,13,20,2.5,1002.5,0,0,1
60,14,20,2.1,1002.1,0,0,1
60,12,20,2.0,1002.2,0,0,1
70,14,20,2.3,1002.9,0,1,1
70,16,20,2.3,1003.0,0,1,1
70,13,20,2.6,1003.9,0,1,1
70,12,30,2.7,1003.7,0,1,1
50,12,30,0.6,1006.8,0,0,1
60,9,30,0.4,1006.6,1,0,1
60,9,60,0.3,1006.5,1,0,1
60,9,60,0.5,1006.3,1,0,1
60,8,100,1.0,1006.4,1,0,1
60,11,100,1.1,1006.2,1,1,1
70,14,100,1.3,1006.1,1,1,1
60,13,100,1.6,1006.3,1,1,1
70,13,100,1.9,1006.6,1,1,1
70,13,100,2.4,1006.4,1,1,1
70,13,60,2.4,1006.4,1,1,1
70,12,60,2.5,1006.5,1,1,1
70,11,60,2.8,1006.0,1,1,1
70,12,60,2.6,1006.0,1,1,1
60,11,60,2.8,1005.9,1,1,1
60,11,60,2.6,1005.9,1,1,1
60,11,60,2.0,1006.3,1,1,1
70,15,60,1.5,1006.4,1,1,1
60,11,60,1.2,1006.8,1,0,1
60,10,100,1.1,1006.9,1,0,1
70,11,100,1.1,1006.9,1,0,1
50,10,60,0.7,1006.9,1,0,1
50,7,100,-0.4,1006.7,1,0,1
50,5,100,-0.7,1006.8,1,0,1
50,6,100,-0.9,1006.7,1,1,1
50,10,100,-0.4,1006.7,1,1,1
60,12,250,0.7,1006.8,1,1,1
60,12,250,1.8,1006.6,1,1,1
80,12,60,2.8,1006.5,1,1,1
80,10,60,2.2,1006.7,1,1,1
80,9,100,2.4,1006.5,1,1,1
80,8,100,2.6,1006.4,1,1,1
80,8,60,2.3,1006.4,1,1,1
50,11,100,2.4,1005.9,1,1,1
50,8,100,2.4,1005.7,1,1,1
50,9,60,2.4,1005.6,1,1,1
50,11,100,1.8,1005.6,1,1,1
60,10,100,1.5,1006.0,1,1,1
60,10,100,1.0,1006.1,1,0,1
60,10,100,0.8,1005.9,1,0,1
60,7,150,0.7,1005.5,1,0,1
60,7,100,0.5,1004.7,1,0,1
50,8,100,0.5,1004.0,1,0,1
50,9,100,0.4,1004.0,1,1,1
50,7,100,0.1,1004.0,1,1,1
60,9,60,0.8,1004.0,1,1,1
60,10,100,1.4,1004.0,1,1,1
70,12,100,2.0,1004.0,1,1,1
60,12,150,2.9,1004.0,1,1,1
70,15,100,3.4,1003.9,1,1,1
70,13,100,3.4,1004.0,1,1,1
70,12,100,3.3,1004.0,1,1,1
70,11,100,3.3,1004.3,1,1,1
80,9,60,4.1,1004.3,1,1,1
60,9,200,3.8,1004.7,1,1,1
60,8,150,3.2,1005.1,1,1,1
60,8,150,2.5,1005.3,1,1,1
50,7,150,1.6,1005.5,1,0,1
70,7,150,1.0,1005.5,1,0,1
50,9,150,0.7,1005.5,1,0,1
60,6,150,0.5,1005.8,1,0,1
70,8,100,0.5,1005.2,1,0,1
60,8,100,0.0,1005.5,1,1,1
60,6,150,-0.1,1005.9,1,1,1
70,8,250,1.0,1006.2,1,1,1
70,8,250,2.6,1006.2,1,1,1
70,8,250,3.8,1006.2,1,1,1
80,6,250,5.2,1006.0,1,1,1
90,6,100,6.0,1005.9,1,1,1
100,6,100,6.6,1005.8,1,1,1
100,5,100,7.4,1005.6,1,1,1
100,7,100,6.4,1005.6,1,1,1
120,9,150,6.4,1005.8,1,1,1
80,7,100,5.3,1006.0,1,1,1
90,6,100,4.5,1006.5,1,1,1
120,4,100,3.3,1006.8,1,1,1
100,4,100,2.6,1006.4,1,0,1
90,7,100,2.5,1004.8,1,0,0
90,11,100,3.0,1003.7,1,0,0
90,9,250,2.6,1003.5,1,0,0
80,11,100,2.6,1002.9,1,0,0
90,10,100,2.7,1002.8,1,0,0
100,12,100,3.0,1002.8,1,1,0
90,10,100,2.6,1002.6,1,1,0
90,12,60,2.5,1001.5,1,1,0
80,17,60,3.1,1001.1,1,1,0
80,17,60,3.5,1000.8,1,1,0
80,18,60,3.9,1000.3,1,1,0
90,14,60,4.1,999.8,1,1,0
80,14,100,3.9,999.0,1,1,0
80,16,100,3.3,999.6,0,0,1
60,14,100,1.7,1000.4,0,0,1
60,11,100,0.9,1001.5,0,0,1
60,13,250,0.8,1002.1,0,1,1
50,11,100,1.3,1002.8,0,1,1
50,11,100,2.6,1003.2,0,1,1
70,12,250,3.9,1003.6,0,1,1
60,13,250,4.5,1004.1,0,1,1
80,11,250,5.5,1004.7,0,1,1
70,10,100,5.7,1005.2,0,1,1
80,9,100,5.3,1005.5,0,1,1
120,9,100,5.7,1006.3,0,1,1
130,8,250,4.7,1006.4,0,1,1
100,6,100,3.1,1007.7,0,0,1
100,3,100,2.5,1007.7,0,0,1
90,10,100,3.9,1006.1,0,1,1
110,12,100,5.7,1005.4,0,1,1
100,12,60,5.2,1005.4,0,1,1
130,14,60,5.0,1004.4,0,1,1
90,18,60,4.0,1002.2,0,1,1
90,13,100,3.5,1002.3,0,0,1
90,9,100,3.5,1001.2,1,0,0
80,9,100,2.8,1000.0,1,0,0
80,13,100,2.8,999.8,1,1,0
90,12,100,3.0,999.9,1,1,0
80,14,100,4.5,1000.5,1,1,0
80,17,60,4.8,1001.0,1,1,0
80,17,60,4.8,1001.1,1,1,0
90,19,250,5.1,1000.4,1,1,0
80,12,250,3.7,1001.7,1,1,0
80,11,60,2.7,1003.8,1,0,1
60,8,60,0.9,1004.0,1,0,1
60,8,60,0.6,1004.5,1,0,1
70,8,60,0.8,1005.0,1,1,1
60,10,60,0.9,1005.5,1,1,1
70,12,250,2.0,1005.9,1,1,1
80,15,250,3.5,1006.2,1,1,1
80,14,250,5.1,1006.6,1,1,1
80,15,250,6.4,1007.0,1,1,1
80,16,250,6.7,1007.3,1,1,1
90,13,250,7.8,1007.5,1,1,1
90,11,250,7.8,1007.9,1,1,1
90,11,250,8.0,1007.8,1,1,1
90,10,250,8.1,1007.8,1,1,1
80,6,250,8.1,1008.2,1,1,1
90,6,250,7.3,1008.6,1,1,1
90,4,250,6.0,1009.1,1,1,1
100,3,250,2.0,1010.9,1,0,1
20,2,250,-0.9,1011.3,1,0,1
70,12,250,1.1,1010.7,1,0,1
70,12,250,1.2,1010.7,1,0,1
60,13,250,0.6,1010.6,1,0,1
70,5,250,-0.1,1010.7,1,0,1
50,9,250,0.2,1010.8,1,1,1
50,6,250,0.9,1010.8,1,1,1
70,7,250,3.1,1010.8,1,1,1
70,9,250,4.7,1010.7,1,1,1
70,15,250,5.4,1010.4,1,1,1
70,17,250,6.5,1009.9,1,1,1
80,12,250,8.0,1009.8,1,1,1
90,12,250,7.7,1009.7,1,1,1
70,11,100,7.9,1009.4,1,1,1
80,9,100,7.9,1009.1,1,1,1
100,8,150,8.1,1008.8,1,1,1
90,11,150,7.0,1008.5,1,1,1
90,8,150,6.3,1008.8,1,1,1
70,5,150,4.5,1009.7,1,0,1
90,6,150,3.2,1010.3,1,0,1
40,8,250,2.4,1010.1,1,0,1
30,10,250,1.0,1008.5,1,0,1
30,13,200,1.1,1008.2,1,0,1
40,14,200,0.8,1008.1,1,0,1
40,16,150,1.4,1008.0,1,1,1
40,14,150,1.7,1008.3,1,1,1
40,15,250,3.5,1008.4,1,1,1
50,17,60,3.9,1008.4,1,1,1
30,16,60,4.3,1008.4,1,1,1
30,17,100,4.4,1008.1,1,1,1
30,16,100,5.6,1008.0,1,1,1
50,16,100,5.8,1007.7,1,1,1
50,19,100,5.2,1007.8,1,1,1
40,17,100,4.7,1007.7,1,1,1
30,17,100,3.8,1007.8,1,1,1
30,13,150,4.1,1008.0,1,1,1
40,18,150,3.9,1008.1,1,1,1
30,13,200,3.7,1008.2,1,1,1
30,16,150,3.9,1008.9,1,0,1
20,13,150,3.6,1009.2,1,0,1
10,10,250,1.0,1008.5,1,0,1
20,11,100,1.5,1008.4,1,0,1
30,10,100,1.2,1008.7,1,0,1
30,8,60,0.9,1009.3,1,1,1
20,8,100,1.2,1009.4,1,1,1
20,14,200,2.4,1009.6,1,1,1
30,17,150,4.3,1009.8,1,1,1
30,18,100,5.6,1010.1,1,1,1
30,16,150,6.6,1009.9,1,1,1
30,17,250,7.2,1010.0,1,1,1
40,15,250,8.5,1010.2,1,1,1
40,17,250,8.4,1010.2,1,1,1
30,15,150,8.9,1010.4,1,1,1
30,16,150,8.5,1010.9,1,1,1
30,13,150,8.3,1011.4,1,1,1
30,13,150,7.7,1012.0,1,1,1
40,5,250,2.8,1015.5,1,0,1
40,6,250,0.7,1017.4,0,0,1
40,9,250,0.9,1017.4,0,0,1
70,6,250,0.8,1018.0,0,1,1
80,6,250,2.1,1018.6,0,1,1
30,5,250,4.1,1019.3,0,1,1
70,6,250,6.2,1019.4,0,1,1
80,6,250,7.3,1019.6,0,1,1
10,6,100,8.2,1019.6,0,1,1
250,7,150,10.1,1020.1,0,1,1
210,10,250,9.2,1019.6,0,1,1
210,9,250,6.8,1018.9,0,1,1
280,1,250,2.1,1019.5,0,0,1
80,4,250,1.4,1019.0,0,0,1
100,6,250,1.1,1015.7,0,0,1
100,5,250,0.9,1015.1,0,0,1
130,12,60,5.2,1013.5,0,1,1
130,12,60,6.2,1013.4,0,1,1
140,13,60,7.0,1011.6,0,1,1
140,13,100,6.1,1008.3,0,1,1
130,14,100,6.8,1006.9,0,1,1
120,11,250,6.4,1005.9,0,1,1
100,11,250,5.3,1001.3,0,0,1
100,10,250,5.6,1000.5,1,0,1
100,9,250,5.8,998.6,1,0,1
130,8,30,5.3,996.4,1,0,1
90,5,30,4.9,996.1,1,1,1
90,7,150,5.0,996.0,1,1,1
100,7,30,5.4,995.8,1,1,1
110,11,100,6.0,995.7,1,1,1
110,15,60,5.9,995.6,1,1,1
100,15,30,7.2,995.3,1,1,1
110,17,30,6.9,995.0,1,1,1
110,16,30,6.5,994.8,1,1,1
100,13,30,6.6,994.5,1,1,1
100,14,30,6.9,994.1,1,1,1
100,14,30,6.9,993.5,1,1,1
100,12,30,6.2,993.3,1,1,1
100,11,30,5.6,992.9,1,1,1
100,12,30,5.5,992.2,1,1,1
110,10,30,5.6,984.4,1,0,1
80,8,30,5.3,984.3,1,0,1
70,10,30,5.2,984.5,1,1,1
70,10,60,5.7,984.9,1,1,1
70,11,30,5.9,985.3,1,1,1
60,12,30,6.1,986.0,1,1,1
60,10,30,6.7,986.8,1,1,1
70,8,30,7.0,987.7,1,1,1
40,7,30,7.1,988.6,1,1,1
30,4,30,7.8,989.5,1,1,1
30,5,30,7.8,989.9,1,1,1
330,3,30,8.1,990.5,1,1,1
240,2,30,7.6,990.8,1,1,1
360,4,60,8.0,991.3,1,1,1
360,6,100,7.8,991.9,1,1,1
330,4,60,7.7,992.8,1,1,1
220,2,100,5.6,997.7,1,0,1
180,1,100,4.5,998.2,1,0,1
110,3,100,3.5,998.6,1,0,1
110,4,250,3.3,998.6,1,1,1
60,4,250,4.0,998.6,1,1,1
100,5,0,5.8,998.5,1,1,1
110,7,0,6.6,998.2,1,1,1
130,9,30,7.8,997.8,1,1,1
120,10,20,8.4,997.0,1,1,1
140,13,10,8.5,996.3,1,1,1
140,13,10,8.6,995.4,1,1,1
120,13,10,8.5,994.0,1,1,1
110,13,30,8.4,992.2,1,1,1
100,14,30,7.8,991.2,1,1,1
90,14,30,7.3,989.4,1,1,1
90,15,20,7.2,987.8,1,1,1
80,17,60,7.2,987.2,1,1,1
80,16,60,7.3,986.9,1,0,1
290,3,60,6.7,990.3,1,0,1
230,8,30,6.2,991.6,1,0,1
10,1,100,6.3,991.4,1,0,1
170,1,30,6.4,991.4,1,1,1
120,2,10,6.8,991.6,1,1,1
120,2,10,7.8,992.0,1,1,1
210,5,10,9.3,991.9,1,1,1
220,8,5,10.5,991.7,1,1,1
200,17,30,10.6,991.5,1,1,1
190,18,60,11.7,991.2,1,1,1
200,20,150,10.4,991.2,1,1,1
200,20,60,12.5,990.7,1,1,1
200,23,30,11.8,990.2,1,1,1
200,21,30,10.1,990.2,1,1,1
200,15,20,9.8,990.0,1,1,1
210,18,30,9.9,989.8,1,1,1
200,15,150,8.5,989.4,1,0,1
180,16,60,8.8,988.8,1,0,1
200,17,30,8.3,984.5,1,0,1
250,12,60,7.6,984.7,1,0,1
250,15,20,7.5,985.5,1,0,1
250,14,30,7.5,986.4,1,0,1
270,16,30,7.3,987.6,1,1,1
290,13,30,7.2,989.0,1,1,1
260,14,30,8.2,990.1,1,1,1
280,16,30,8.5,991.2,1,1,1
280,14,30,9.0,992.4,1,1,1
280,14,30,9.2,993.6,1,1,1
290,16,60,10.0,994.7,1,1,1
280,15,60,10.5,995.8,1,1,1
280,9,60,10.8,996.8,1,1,1
290,9,100,11.0,997.5,1,1,1
250,11,60,12.2,998.3,1,1,1
240,9,150,10.2,999.0,1,1,1
250,9,150,9.4,999.7,1,1,1
230,9,150,8.2,1000.5,1,1,1
240,8,100,7.9,1001.9,1,0,1
260,6,100,7.3,1002.6,1,0,1
