Wind_Direction,Wind_Speed,Cloud_Base_Height,Temperature,Pressure,Humidity,NotWeekend,InOperatingHours,NotHoliday
220,3,60,14.5,1010.2,85.5,0,0,1
200,3,60,13.3,1010.8,91.8,0,0,1
210,4,200,12.9,1011.0,95.2,0,0,1
30,2,200,13.9,1011.4,96.5,0,0,1
110,1,250,13.0,1011.4,96.5,1,0,0
40,1,200,13.5,1011.5,97.7,1,0,0
90,3,150,13.5,1011.3,97.7,1,0,0
80,3,150,13.0,1011.2,96.5,1,0,0
50,4,100,12.4,1011.6,96.4,1,0,0
60,2,100,12.6,1011.7,96.4,1,0,0
300,1,100,13.8,1012.2,96.6,1,1,0
340,2,250,16.5,1012.5,86.4,1,1,0
10,2,250,19.1,1012.7,73.5,1,1,0
220,3,150,21.1,1012.5,73.3,1,1,0
220,4,100,22.1,1012.4,68.2,1,1,0
200,7,100,22.3,1012.5,67.6,1,1,0
190,10,100,23.6,1012.8,63.3,1,1,0
220,7,250,21.6,1012.5,69.5,1,1,0
210,8,250,21.4,1012.3,66.0,1,1,0
210,7,100,23.0,1012.2,61.3,1,1,0
220,5,250,22.6,1012.1,60.9,1,1,0
220,5,250,22.1,1012.1,61.1,1,1,0
250,5,100,22.5,1012.1,62.3,1,1,0
250,3,100,21.7,1012.2,66.3,1,1,0
240,3,250,20.1,1012.2,72.5,1,0,0
310,3,250,18.8,1012.6,80.7,1,0,0
20,1,250,17.8,1012.5,84.9,1,0,0
360,4,250,17.4,1012.4,85.8,1,0,0
10,1,250,16.5,1012.2,89.5,1,0,1
240,2,250,15.3,1011.4,92.3,1,0,1
200,3,250,15.0,1011.1,94.4,1,0,1
200,2,250,15.3,1010.7,95.6,1,0,1
20,4,30,16.3,1010.4,94.7,1,0,1
40,5,30,17.3,1010.0,95.9,1,0,1
350,4,30,17.7,1010.0,92.8,1,1,1
360,7,150,18.6,1009.6,87.2,1,1,1
220,3,150,18.7,1009.9,85.4,1,1,1
70,9,150,19.5,1009.8,77.5,1,1,1
60,11,250,18.7,1009.5,75.1,1,1,1
60,8,200,18.3,1009.5,77.6,1,1,1
70,9,60,19.7,1009.4,73.1,1,1,1
70,9,60,18.4,1009.2,76.7,1,1,1
60,8,60,18.9,1008.9,77.1,1,1,1
80,5,60,20.1,1008.8,70.0,1,1,1
60,8,60,19.4,1008.3,72.9,1,1,1
50,8,60,19.2,1008.2,71.8,1,1,1
40,7,60,18.8,1007.8,75.1,1,1,1
40,7,60,18.6,1007.5,76.9,1,1,1
40,5,60,18.4,1007.5,78.6,1,0,1
30,6,30,18.2,1007.8,79.4,1,0,1
30,6,30,17.9,1007.6,81.1,1,0,1
60,7,30,17.8,1007.3,82.1,1,0,1
70,8,60,17.2,1007.0,86.7,1,0,1
60,6,60,17.1,1006.6,86.7,1,0,1
70,8,100,16.8,1006.1,88.6,1,0,1
80,7,10,16.0,1005.9,91.4,1,0,1
80,2,20,15.7,1005.9,92.4,1,0,1
70,5,20,15.5,1005.8,93.5,1,0,1
60,6,30,15.5,1005.9,94.6,1,1,1
80,5,20,15.2,1006.1,94.5,1,1,1
70,6,20,14.8,1006.4,96.7,1,1,1
80,6,20,15.0,1006.5,95.5,1,1,1
80,6,20,14.9,1006.7,94.5,1,1,1
80,5,20,15.5,1006.8,93.5,1,1,1
80,6,20,15.8,1006.8,90.3,1,1,1
80,6,20,15.5,1006.6,90.2,1,1,1
50,6,30,15.7,1006.5,89.2,1,1,1
70,6,30,16.7,1006.3,86.5,1,1,1
80,5,20,16.7,1006.2,86.5,1,1,1
70,8,20,16.1,1005.9,89.4,1,1,1
70,7,20,15.7,1006.1,89.2,1,1,1
80,7,20,15.5,1006.0,90.2,1,1,1
80,7,20,15.2,1006.2,92.3,1,0,1
80,8,10,14.9,1006.8,94.5,1,0,1
70,8,5,14.6,1006.8,96.6,1,0,1
80,8,5,14.7,1006.6,96.7,1,0,1
90,8,10,14.7,1006.3,96.7,1,0,1
90,8,10,14.8,1006.4,96.7,1,0,1
80,6,5,14.8,1006.4,97.7,1,0,1
100,8,5,14.6,1006.0,97.8,1,0,1
100,8,0,14.2,1006.3,98.8,1,0,1
90,6,0,14.4,1006.5,98.8,1,0,1
100,4,0,14.9,1007.0,98.9,1,1,1
100,5,5,15.7,1007.2,96.7,1,1,1
100,6,10,16.2,1007.8,93.6,1,1,1
100,3,10,18.1,1008.1,85.1,1,1,1
130,6,30,20.2,1008.2,73.5,1,1,1
110,7,30,20.2,1008.0,70.9,1,1,1
130,7,30,19.5,1008.2,73.0,1,1,1
110,5,30,19.3,1008.4,75.5,1,1,1
150,7,30,18.6,1008.3,78.7,1,1,1
150,8,250,18.1,1008.4,79.4,1,1,1
140,5,250,17.4,1008.5,84.8,1,1,1
130,3,250,16.9,1008.7,87.6,1,1,1
100,4,20,15.9,1009.2,91.4,1,1,1
200,3,250,14.8,1009.5,92.2,1,0,1
50,2,250,14.9,1009.8,95.6,1,0,1
210,2,250,14.3,1010.0,95.5,1,0,1
0,0,250,14.7,1010.3,96.7,1,0,1
70,2,60,14.8,1010.5,97.7,1,0,1
140,1,10,14.2,1010.3,97.7,1,0,1
200,3,0,14.2,1010.4,97.7,1,0,1
270,1,0,13.3,1010.6,97.6,1,0,1
210,3,0,13.6,1010.7,98.8,1,0,1
0,0,0,13.5,1011.0,98.8,1,0,1
200,3,20,13.9,1011.5,98.8,1,1,1
220,3,0,14.2,1011.8,98.8,1,1,1
220,3,5,15.2,1012.1,98.9,1,1,1
210,4,0,17.7,1012.4,91.9,1,1,1
200,7,60,17.0,1012.7,87.6,1,1,1
200,8,60,17.4,1013.1,84.8,1,1,1
200,11,60,17.6,1013.2,85.8,1,1,1
200,10,100,18.5,1013.2,82.4,1,1,1
200,6,5,18.2,1013.4,83.2,1,1,1
220,7,30,17.9,1013.5,84.0,1,1,1
230,6,20,17.5,1013.7,86.8,1,1,1
200,7,10,15.9,1013.6,93.5,1,1,1
230,9,0,15.5,1013.6,93.5,1,1,1
240,11,5,14.5,1013.8,96.6,1,1,1
250,10,5,14.4,1013.9,96.6,1,0,1
240,11,10,14.4,1014.3,96.6,1,0,1
250,9,5,14.1,1014.5,96.6,1,0,1
250,4,20,14.0,1014.7,96.6,1,0,1
210,6,20,13.9,1014.5,95.3,0,0,1
220,4,30,13.2,1014.0,94.1,0,0,1
260,4,60,11.8,1013.9,93.7,0,0,1
260,2,30,11.3,1013.8,94.9,0,0,1
0,0,30,11.9,1013.9,98.8,0,0,1
50,1,20,12.1,1013.8,97.6,0,0,1
170,4,20,13.0,1013.7,97.7,0,1,1
160,5,60,14.4,1013.6,95.4,0,1,1
170,8,20,16.2,1013.6,84.2,0,1,1
180,10,10,16.2,1013.6,85.2,0,1,1
170,8,20,17.6,1013.5,80.0,0,1,1
180,11,60,18.3,1013.7,72.9,0,1,1
190,12,20,17.3,1013.9,77.9,0,1,1
180,11,20,18.9,1013.9,74.3,0,1,1
190,9,30,19.2,1013.6,71.8,0,1,1
200,8,30,18.9,1013.4,70.7,0,1,1
200,7,30,18.6,1013.1,69.4,0,1,1
190,6,30,18.2,1013.0,70.1,0,1,1
190,5,250,17.2,1012.7,72.9,0,1,1
170,5,250,15.6,1012.9,77.7,0,1,1
150,3,250,14.1,1013.0,83.1,0,0,1
120,1,250,13.0,1013.3,88.3,0,0,1
70,3,250,12.8,1013.3,94.0,0,0,1
40,4,250,12.5,1013.4,95.1,0,0,1
90,4,250,12.0,1013.7,93.8,0,0,1
70,4,250,11.5,1013.3,95.0,0,0,1
90,4,200,11.7,1012.8,95.0,0,0,1
30,4,200,12.2,1012.4,92.6,0,0,1
60,3,200,12.4,1012.0,90.3,0,0,1
50,4,250,12.5,1012.1,90.3,0,0,1
50,3,250,14.3,1011.9,86.5,0,1,1
60,5,200,16.5,1012.3,77.3,0,1,1
80,8,250,17.1,1012.6,70.9,0,1,1
90,10,250,17.3,1012.7,72.1,0,1,1
80,10,200,17.8,1012.7,68.8,0,1,1
80,9,200,17.7,1012.8,68.7,0,1,1
70,8,200,19.6,1012.5,65.2,0,1,1
70,9,250,19.2,1012.0,63.0,0,1,1
80,10,250,21.4,1011.4,51.1,0,1,1
70,9,250,22.6,1011.0,48.9,0,1,1
70,10,250,22.8,1010.6,49.2,0,1,1
80,8,250,22.2,1010.6,49.1,0,1,1
60,7,250,22.5,1010.3,51.0,0,1,1
70,7,250,21.5,1010.3,52.0,0,1,1
70,6,250,19.9,1010.3,52.2,0,0,1
100,4,250,18.2,1010.8,59.3,0,0,1
70,3,250,16.6,1010.8,65.7,0,0,1
180,2,250,15.6,1010.7,72.6,0,0,1
110,2,250,14.9,1010.3,73.0,1,0,1
60,5,250,14.4,1010.1,79.0,1,0,1
60,3,250,13.8,1009.8,81.9,1,0,1
70,3,250,13.4,1009.5,82.7,1,0,1
70,5,250,12.7,1009.3,85.8,1,0,1
80,4,250,13.3,1009.2,84.9,1,0,1
50,3,250,14.3,1009.4,84.3,1,1,1
40,2,250,17.1,1009.6,74.8,1,1,1
10,6,250,20.7,1009.6,61.3,1,1,1
80,6,150,22.2,1009.8,55.9,1,1,1
80,7,250,22.9,1009.4,55.9,1,1,1
70,6,250,23.4,1009.5,58.0,1,1,1
90,8,250,23.2,1009.2,55.6,1,1,1
100,7,250,23.4,1009.0,56.5,1,1,1
40,4,100,21.2,1008.6,62.6,1,1,1
210,7,100,20.3,1008.6,69.2,1,1,1
210,7,100,19.7,1008.4,71.4,1,1,1
160,6,60,17.6,1008.6,81.0,1,1,1
210,6,60,17.2,1008.4,81.7,1,1,1
150,2,60,17.4,1008.9,79.9,1,1,1
210,4,250,16.6,1008.8,80.4,1,0,1
0,0,60,16.4,1009.3,85.3,1,0,1
110,2,60,17.1,1009.4,83.6,1,0,1
60,4,60,17.2,1009.4,80.7,1,0,1
80,6,150,16.4,1009.5,80.3,1,0,1
60,7,30,16.2,1009.2,81.2,1,0,1
70,7,30,15.5,1009.4,81.8,1,0,1
80,8,30,14.8,1009.7,82.4,1,0,1
70,6,30,14.5,1009.9,84.4,1,0,1
60,6,20,14.0,1009.9,88.6,1,0,1
70,6,30,14.0,1010.0,87.5,1,1,1
50,8,30,14.4,1010.1,86.6,1,1,1
50,11,30,15.5,1010.0,81.8,1,1,1
70,6,30,15.8,1010.2,77.8,1,1,1
90,8,30,16.5,1010.2,74.3,1,1,1
100,8,30,16.4,1010.4,77.2,1,1,1
90,7,30,15.8,1010.6,76.8,1,1,1
70,6,30,16.4,1010.3,77.2,1,1,1
80,6,30,16.0,1010.3,74.9,1,1,1
80,7,30,16.4,1010.1,74.3,1,1,1
70,8,60,16.8,1010.0,73.6,1,1,1
60,8,30,16.7,1009.7,71.6,1,1,1
40,7,60,16.9,1009.4,72.7,1,1,1
30,6,60,15.9,1009.7,74.9,1,1,1
50,6,60,15.4,1010.1,76.5,1,0,1
40,8,60,14.8,1010.5,78.2,1,0,1
30,3,60,14.6,1010.7,79.1,1,0,1
30,4,60,14.5,1010.5,79.0,1,0,1
20,4,60,14.3,1010.1,81.0,1,0,1
10,4,250,14.2,1009.9,82.0,1,0,1
30,4,250,14.2,1009.6,81.0,1,0,1
20,5,60,14.1,1009.1,79.9,1,0,1
40,3,60,14.0,1009.3,78.7,1,0,1
40,4,250,13.9,1009.4,77.5,1,0,1
40,5,250,13.9,1009.6,78.6,1,1,1
60,9,250,13.9,1009.6,72.1,1,1,1
60,6,250,14.1,1009.5,72.3,1,1,1
30,4,250,14.5,1009.4,79.0,1,1,1
30,5,250,17.2,1009.5,63.6,1,1,1
30,2,200,19.2,1009.4,54.5,1,1,1
200,10,250,17.2,1009.2,67.3,1,1,1
200,9,250,18.2,1009.0,63.7,1,1,1
190,9,250,18.0,1008.9,61.7,1,1,1
190,8,250,18.0,1009.0,61.7,1,1,1
220,7,250,17.5,1009.1,66.7,1,1,1
210,7,250,17.5,1008.8,66.7,1,1,1
240,5,250,17.3,1008.7,68.4,1,1,1
280,5,250,16.2,1008.7,70.2,1,1,1
220,4,250,15.0,1009.0,76.3,1,0,1
250,3,250,14.0,1009.4,86.4,1,0,1
250,3,250,13.7,1009.2,89.7,1,0,1
260,3,250,13.9,1009.0,90.8,1,0,1
300,2,250,13.6,1008.8,88.4,1,0,1
30,2,250,13.0,1008.6,94.1,1,0,1
330,2,250,12.5,1008.3,92.8,1,0,1
20,1,150,13.5,1008.2,94.1,1,0,1
20,2,150,14.4,1008.1,88.8,1,0,1
70,5,150,16.0,1008.4,77.0,1,0,1
70,8,150,16.1,1008.9,76.0,1,1,1
80,8,100,16.1,1009.1,78.1,1,1,1
80,8,30,16.2,1009.5,79.2,1,1,1
80,6,30,15.8,1009.9,80.9,1,1,1
70,5,30,16.2,1009.9,81.2,1,1,1
70,6,30,16.3,1010.0,78.2,1,1,1
100,6,30,17.2,1009.9,74.9,1,1,1
80,6,30,16.1,1010.0,80.1,1,1,1
80,8,30,16.6,1009.9,76.3,1,1,1
80,5,30,17.0,1010.0,76.7,1,1,1
100,7,30,16.3,1010.0,76.2,1,1,1
80,5,30,16.5,1009.9,76.3,1,1,1
70,6,30,16.0,1009.9,78.0,1,1,1
70,7,30,15.6,1010.0,78.7,1,1,1
70,10,30,15.1,1010.0,81.5,1,0,1
80,4,30,15.0,1010.4,83.6,1,0,1
80,4,150,14.8,1010.4,84.6,1,0,1
90,4,150,14.8,1010.6,84.6,1,0,1
80,4,30,14.7,1010.4,85.6,1,0,1
70,5,30,14.8,1010.1,85.6,1,0,1
70,5,30,14.8,1009.9,85.6,1,0,1
60,3,150,14.9,1009.8,86.8,1,0,1
80,4,20,15.1,1009.8,86.9,1,0,1
60,4,20,15.1,1009.8,89.0,1,0,1
80,4,100,15.6,1010.0,89.2,1,1,1
80,2,100,16.2,1010.2,88.4,1,1,1
70,4,100,17.4,1010.2,83.8,1,1,1
70,6,100,19.1,1010.2,78.1,1,1,1
90,9,20,18.5,1010.6,76.8,1,1,1
70,12,20,17.2,1010.5,76.8,1,1,1
80,9,100,17.3,1010.4,77.9,1,1,1
70,7,100,18.6,1010.3,72.2,1,1,1
70,8,100,20.3,1010.0,66.7,1,1,1
90,7,100,19.9,1009.8,68.1,1,1,1
80,9,100,19.6,1009.3,66.9,1,1,1
90,10,250,19.6,1009.0,67.7,1,1,1
90,9,250,19.4,1008.9,68.5,1,1,1
90,7,250,18.4,1009.2,71.2,1,1,1
90,3,250,17.1,1009.7,75.8,1,0,1
100,4,250,15.9,1010.1,82.0,1,0,1
90,3,250,14.8,1010.2,83.5,1,0,1
80,3,250,14.2,1009.9,87.6,1,0,1
90,1,250,13.5,1009.8,90.7,0,0,1
340,2,250,13.7,1009.6,94.2,0,0,1
220,3,250,12.9,1009.4,95.3,0,0,1
80,4,30,13.3,1008.9,96.5,0,0,1
70,8,20,14.5,1008.8,92.1,0,0,1
60,5,30,14.1,1009.0,90.9,0,0,1
60,6,30,15.0,1009.1,86.8,0,1,1
70,6,30,15.9,1009.3,83.0,0,1,1
70,9,30,17.2,1009.5,78.8,0,1,1
60,11,30,18.6,1009.2,74.1,0,1,1
80,9,250,18.6,1009.2,71.4,0,1,1
80,9,30,19.5,1009.4,70.3,0,1,1
80,9,30,19.9,1009.1,67.2,0,1,1
90,9,250,20.1,1008.9,65.7,0,1,1
80,7,250,21.9,1008.2,63.3,0,1,1
80,9,250,21.5,1007.9,61.3,0,1,1
70,8,250,22.3,1007.8,58.3,0,1,1
100,9,250,22.0,1007.8,58.8,0,1,1
80,7,250,21.3,1008.1,62.7,0,1,1
230,6,250,17.1,1008.3,77.8,0,1,1
240,3,60,15.2,1008.6,82.6,0,0,1
0,0,60,15.4,1009.0,87.0,0,0,1
170,1,60,15.0,1009.1,85.8,0,0,1
290,2,60,14.0,1009.2,90.9,0,0,1
80,3,250,14.5,1009.0,93.2,0,0,1
70,4,100,14.3,1008.6,91.0,0,0,1
60,4,250,13.4,1008.2,91.8,0,0,1
100,3,250,12.9,1007.9,94.0,0,0,1
0,0,250,12.7,1007.9,96.4,0,0,1
70,3,250,13.0,1007.9,96.5,0,0,1
30,3,250,13.6,1008.3,94.2,0,1,1
40,2,250,16.4,1007.8,86.4,0,1,1
110,3,30,19.7,1008.0,74.9,0,1,1
60,8,30,19.6,1007.9,72.2,0,1,1
80,7,60,20.2,1008.2,70.1,0,1,1
90,6,60,21.6,1008.3,65.4,0,1,1
100,8,60,20.9,1008.5,62.3,0,1,1
90,8,60,21.2,1008.3,61.0,0,1,1
100,8,100,21.1,1008.0,64.2,0,1,1
120,9,100,20.9,1008.0,65.6,0,1,1
110,8,100,20.1,1007.8,69.1,0,1,1
90,5,150,19.4,1007.4,75.6,0,1,1
20,5,200,19.2,1007.3,80.0,0,1,1
240,3,150,18.8,1007.5,77.9,0,1,1
230,3,100,17.7,1007.7,82.0,0,0,1
180,4,150,16.5,1008.2,86.4,0,0,1
220,4,100,16.0,1008.4,89.3,0,0,1
210,2,150,15.8,1008.3,89.3,0,0,1
120,1,100,15.9,1008.3,90.4,1,0,1
180,5,60,15.7,1008.1,91.4,1,0,1
190,2,30,15.3,1007.7,91.3,1,0,1
100,1,150,14.9,1007.4,92.2,1,0,1
90,3,150,14.9,1007.3,94.5,1,0,1
90,1,100,15.2,1007.4,94.5,1,0,1
0,0,150,15.8,1007.2,94.6,1,1,1
330,2,150,17.0,1007.3,87.7,1,1,1
80,3,150,19.0,1007.6,79.9,1,1,1
130,3,30,19.9,1007.5,77.7,1,1,1
80,4,60,21.9,1007.6,68.9,1,1,1
220,8,60,20.7,1007.8,72.2,1,1,1
210,8,150,20.8,1007.7,74.8,1,1,1
200,10,150,21.9,1007.4,68.1,1,1,1
220,8,150,20.7,1007.1,73.9,1,1,1
200,8,150,21.1,1006.9,66.6,1,1,1
200,10,150,19.2,1006.9,72.7,1,1,1
210,7,150,20.3,1006.7,70.1,1,1,1
200,7,250,20.0,1006.8,69.9,1,1,1
220,5,250,19.5,1007.0,73.0,1,1,1
350,12,250,20.4,1007.2,64.3,1,0,1
350,9,250,18.1,1007.9,71.8,1,0,1
10,7,250,16.7,1008.2,73.5,1,0,1
10,6,250,15.8,1008.5,71.8,1,0,1
330,4,250,14.9,1008.7,72.0,1,0,1
350,6,250,14.2,1008.9,74.5,1,0,1
330,7,250,13.6,1008.8,77.3,1,0,1
360,6,250,12.9,1008.8,80.2,1,0,1
350,6,250,13.2,1008.8,81.4,1,0,1
360,7,250,13.5,1008.8,82.8,1,0,1
350,7,250,13.9,1009.3,82.9,1,1,1
350,7,150,14.8,1009.9,78.2,1,1,1
330,6,250,15.5,1010.1,78.7,1,1,1
330,8,200,18.2,1010.4,70.1,1,1,1
360,5,250,20.9,1010.5,59.9,1,1,1
360,3,100,21.7,1010.9,56.8,1,1,1
200,9,100,21.0,1011.1,64.0,1,1,1
200,8,100,16.5,1011.5,84.3,1,1,1
200,6,100,16.7,1011.6,88.5,1,1,1
170,4,100,16.9,1011.7,85.5,1,1,1
160,8,150,18.0,1011.7,89.0,1,1,1
170,8,100,16.9,1012.0,79.5,1,1,1
140,7,100,17.6,1012.2,78.0,1,1,1
110,4,100,17.5,1012.5,78.0,1,1,1
120,2,100,16.8,1012.8,75.5,1,0,1
70,1,100,15.6,1013.4,79.7,1,0,1
100,3,100,15.2,1013.7,83.7,1,0,1
60,2,200,14.1,1013.9,89.8,1,0,1
100,4,200,14.1,1013.9,92.0,1,0,1
110,2,150,13.7,1013.8,91.9,1,0,1
80,4,100,13.9,1013.8,95.3,1,0,1
80,3,100,14.1,1013.7,94.3,1,0,1
80,4,60,14.1,1013.3,93.2,1,0,1
90,5,100,14.4,1013.3,91.0,1,0,1
120,3,100,14.7,1013.2,91.1,1,1,1
150,5,100,16.3,1013.2,85.3,1,1,1
150,8,100,16.4,1013.5,82.3,1,1,1
190,7,20,18.0,1013.6,84.1,1,1,1
200,7,10,17.8,1013.6,82.0,1,1,1
200,8,200,18.8,1013.5,76.0,1,1,1
200,11,250,19.0,1013.1,75.3,1,1,1
190,12,250,19.0,1012.8,73.4,1,1,1
200,11,250,18.8,1012.5,76.0,1,1,1
220,11,250,18.0,1012.1,77.3,1,1,1
240,11,250,17.9,1011.9,72.6,1,1,1
230,14,250,16.5,1011.6,77.3,1,1,1
220,14,250,16.2,1011.3,78.1,1,1,1
230,15,60,15.4,1011.1,85.9,1,1,1
230,14,250,14.8,1010.6,84.6,1,0,1
220,12,60,14.6,1010.5,88.9,1,0,1
220,14,30,14.7,1010.1,87.8,1,0,1
220,14,30,14.6,1009.5,86.7,1,0,1
210,15,30,14.5,1008.7,89.9,1,0,1
200,17,30,14.5,1007.7,88.8,1,0,1
200,16,30,14.6,1007.0,91.0,1,0,1
210,19,10,14.3,1006.3,95.5,1,0,1
210,21,10,14.3,1005.4,97.7,1,0,1
220,20,0,14.4,1005.0,98.8,1,0,1
220,20,5,14.6,1004.5,98.9,1,1,1
240,17,5,15.3,1004.7,98.9,1,1,1
270,15,10,15.0,1005.6,93.4,1,1,1
280,13,30,15.3,1006.4,83.8,1,1,1
280,17,30,15.8,1007.0,80.9,1,1,1
300,11,60,16.8,1007.5,68.8,1,1,1
300,15,60,18.2,1008.1,62.0,1,1,1
290,12,100,19.0,1008.6,54.3,1,1,1
300,12,100,18.9,1008.9,55.9,1,1,1
280,11,100,19.4,1009.3,54.8,1,1,1
310,12,100,17.9,1009.8,55.4,1,1,1
310,12,100,17.9,1010.3,57.2,1,1,1
300,9,100,17.3,1010.5,59.1,1,1,1
320,10,100,16.8,1010.9,58.4,1,1,1
300,8,250,15.1,1011.4,69.1,1,0,1
300,9,250,13.8,1011.9,77.4,1,0,1
300,5,250,12.6,1012.2,84.5,1,0,1
310,6,250,12.0,1012.1,87.8,1,0,1
290,4,250,11.3,1012.3,92.5,1,0,1
270,6,250,10.6,1012.4,94.8,1,0,1
290,6,250,10.7,1012.1,96.2,1,0,1
270,6,250,10.4,1012.2,96.1,1,0,1
260,5,250,10.1,1012.1,96.0,1,0,1
280,5,250,10.7,1012.2,96.2,1,0,1
350,1,250,11.1,1012.4,96.2,1,1,1
250,2,250,12.9,1012.6,94.0,1,1,1
240,4,250,15.2,1012.8,79.5,1,1,1
200,8,60,16.5,1012.9,74.3,1,1,1
200,8,60,17.7,1012.7,72.4,1,1,1
220,10,60,17.5,1012.9,69.5,1,1,1
210,11,60,17.5,1012.6,72.3,1,1,1
220,12,150,16.9,1012.7,74.7,1,1,1
220,13,100,16.1,1012.8,76.0,1,1,1
220,12,100,16.6,1012.5,75.4,1,1,1
220,9,100,16.0,1012.2,74.9,1,1,1
210,9,100,17.0,1011.7,74.8,1,1,1
230,12,150,15.5,1011.8,75.6,1,1,1
210,8,150,15.0,1011.2,82.5,1,1,1
250,8,150,13.9,1011.3,73.1,1,0,1
260,6,150,13.2,1011.4,72.5,1,0,1
240,5,250,13.1,1011.2,78.1,1,0,1
270,7,100,13.2,1010.9,78.1,1,0,1
260,5,100,13.1,1010.8,80.2,0,0,1
240,5,60,12.9,1010.4,85.9,0,0,1
240,5,100,12.7,1009.9,86.9,0,0,1
220,7,60,13.0,1009.2,86.0,0,0,1
210,12,100,13.6,1009.0,85.1,0,0,1
210,11,60,13.1,1008.7,88.3,0,0,1
220,10,20,12.9,1008.6,94.0,0,1,1
200,10,30,13.2,1008.4,95.3,0,1,1
200,13,20,13.6,1008.3,95.4,0,1,1
210,15,10,13.8,1007.9,97.7,0,1,1
210,18,0,13.9,1007.8,97.7,0,1,1
200,12,5,15.9,1007.7,96.8,0,1,1
250,16,30,16.4,1007.8,87.4,0,1,1
280,14,30,16.0,1008.4,76.0,0,1,1
280,16,60,15.1,1009.4,74.2,0,1,1
280,13,60,15.4,1009.8,65.4,0,1,1
280,12,100,15.0,1009.9,72.0,0,1,1
290,11,100,15.6,1010.1,64.6,0,1,1
260,14,60,14.9,1010.2,72.0,0,1,1
240,10,100,14.0,1010.5,79.8,0,1,1
260,9,100,13.8,1010.7,80.7,0,0,1
250,11,100,13.8,1011.2,80.7,0,0,1
250,11,100,13.4,1011.5,80.4,0,0,1
250,12,100,13.4,1011.6,80.4,0,0,1
250,13,100,13.2,1011.5,82.5,0,0,1
250,14,100,13.2,1011.4,82.5,0,0,1
250,13,60,13.2,1011.2,82.5,0,0,1
250,12,100,13.2,1011.0,80.3,0,0,1
250,10,60,13.2,1011.1,81.4,0,0,1
250,11,100,13.4,1011.5,83.8,0,0,1
250,11,100,13.7,1011.3,84.0,0,1,1
230,10,60,14.7,1011.3,80.2,0,1,1
220,11,60,15.5,1011.4,80.7,0,1,1
210,14,30,14.3,1011.3,87.7,0,1,1
200,12,10,13.7,1011.1,95.3,0,1,1
210,14,10,13.9,1011.1,96.5,0,1,1
200,15,0,14.1,1010.6,97.8,0,1,1
200,13,0,14.9,1010.3,97.8,0,1,1
210,13,5,15.0,1010.4,96.7,0,1,1
210,11,5,15.1,1010.8,96.7,0,1,1
210,11,5,15.1,1010.6,96.7,0,1,1
200,9,0,14.7,1010.9,97.8,0,1,1
240,9,5,15.0,1011.1,97.8,0,1,1
240,10,0,15.1,1011.2,96.7,0,1,1
250,12,10,14.9,1011.7,96.6,0,0,1
250,10,30,14.8,1012.3,94.4,0,0,1
260,12,30,14.3,1012.8,89.9,0,0,1
270,10,30,14.0,1013.2,90.9,0,0,1
240,8,30,14.0,1012.9,90.9,1,0,1
240,11,30,13.8,1013.1,94.2,1,0,1
250,11,20,13.5,1013.5,95.3,1,0,1
270,11,30,13.4,1013.4,91.8,1,0,1
290,7,30,13.4,1013.8,89.5,1,0,1
270,10,30,13.4,1014.0,90.6,1,0,1
280,13,30,13.7,1014.8,81.7,1,1,1
290,8,30,14.2,1015.3,78.8,1,1,1
280,8,30,15.1,1015.9,77.3,1,1,1
270,10,30,16.2,1016.0,75.0,1,1,1
260,8,60,19.6,1016.3,68.5,1,1,1
230,10,60,18.3,1016.5,73.8,1,1,1
230,11,20,16.1,1016.8,83.1,1,1,1
220,10,0,15.0,1016.6,94.4,1,1,1
210,11,0,15.4,1016.4,96.7,1,1,1
220,12,0,15.5,1016.3,94.5,1,1,1
220,11,0,16.0,1016.4,91.4,1,1,1
240,12,5,15.9,1016.5,93.5,1,1,1
230,15,30,16.0,1016.8,93.5,1,1,1
230,14,5,15.4,1017.2,95.6,1,1,1
230,13,0,15.1,1017.2,96.6,1,0,1
240,12,0,14.8,1017.7,97.7,1,0,1
230,11,0,14.8,1017.8,98.9,1,0,1
240,12,0,14.8,1017.9,98.9,1,0,1
240,10,0,14.7,1017.7,98.9,1,0,1
240,8,0,14.7,1017.7,98.9,1,0,1
230,7,0,14.6,1017.7,98.9,1,0,1
240,7,0,14.7,1017.7,98.9,1,0,1
250,8,0,14.9,1017.8,98.9,1,0,1
240,6,0,14.7,1018.0,98.9,1,0,1
230,6,0,14.9,1018.2,98.9,1,1,1
210,7,0,14.6,1018.7,98.9,1,1,1
210,5,0,14.7,1019.0,98.9,1,1,1
200,6,0,15.1,1019.1,98.9,1,1,1
230,7,0,15.8,1019.1,98.9,1,1,1
230,7,0,15.6,1019.2,98.9,1,1,1
210,8,0,15.7,1019.0,97.8,1,1,1
210,7,0,16.8,1018.9,94.7,1,1,1
210,7,5,17.3,1018.8,91.7,1,1,1
200,5,10,17.0,1018.7,88.6,1,1,1
220,12,10,17.3,1018.6,87.7,1,1,1
220,9,10,17.0,1018.5,88.6,1,1,1
220,7,10,16.4,1018.2,90.4,1,1,1
220,7,20,15.9,1018.1,91.4,1,1,1
210,6,10,15.6,1017.9,94.5,1,0,1
200,5,5,15.2,1017.8,95.5,1,0,1
200,6,0,15.0,1017.8,96.6,1,0,1
210,6,0,14.8,1017.6,97.7,1,0,1
210,7,0,14.6,1017.3,97.8,1,0,1
240,7,20,14.5,1017.0,97.7,1,0,1
